City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Santiago Del Estero,AR,2022-02-06 17:21:45,-27.7951,-64.2615,84.6,33,8,1.68
297,Kikwit,CD,2022-02-06 17:21:45,-5.041,18.8162,77.79,78,77,3.4
298,Jumla,NP,2022-02-06 17:21:45,29.2747,82.1838,33.89,66,34,5.41
299,Codrington,AU,2022-02-06 17:21:46,-38.2667,141.9667,60.75,71,0,10.6
300,Klaksvik,FO,2022-02-06 17:21:46,62.2266,-6.589,36.52,61,87,37.51
301,Alyangula,AU,2022-02-06 17:21:46,-13.8483,136.4192,79.77,82,100,8.1
302,Sumbe,AO,2022-02-06 17:21:47,-11.2061,13.8437,78.48,71,83,10.09
303,Port Lincoln,AU,2022-02-06 17:21:47,-34.7333,135.8667,70.81,71,0,11.72
304,Sorland,NO,2022-02-06 17:20:33,67.667,12.6934,33.87,62,100,17.63
305,Flin Flon,CA,2022-02-06 17:21:48,54.7682,-101.865,-13.16,70,75,6.91
306,Blackburn,GB,2022-02-06 17:21:48,53.75,-2.4833,43.45,82,92,17.0
307,Morondava,MG,2022-02-06 17:21:48,-20.2833,44.2833,80.47,83,100,21.47
308,Bubaque,GW,2022-02-06 17:21:49,11.2833,-15.8333,78.3,66,8,12.5
309,Kununurra,AU,2022-02-06 17:21:49,-15.7667,128.7333,75.18,94,75,0.0
310,Xiuyan,CN,2022-02-06 17:21:49,40.2928,123.2744,15.66,76,13,2.13
311,Lakes Entrance,AU,2022-02-06 17:21:36,-37.8811,147.981,52.16,90,4,6.98
312,Verkhnevilyuysk,RU,2022-02-06 17:21:50,63.4453,120.3167,-6.95,98,100,5.37
313,Ulladulla,AU,2022-02-06 17:21:50,-35.35,150.4667,62.1,84,66,9.82
314,Dzerzhinsk,RU,2022-02-06 17:21:22,56.2389,43.4631,13.82,85,75,8.95
315,Batagay-Alyta,RU,2022-02-06 17:21:50,67.8006,130.4114,-26.03,99,100,2.95
316,Progreso,MX,2022-02-06 17:21:51,21.2833,-89.6667,69.91,72,84,11.41
317,Lagoa,PT,2022-02-06 17:21:51,39.05,-27.9833,60.57,82,2,11.07
318,Narsaq,GL,2022-02-06 17:19:53,60.9167,-46.05,8.82,58,100,3.06
319,Deputatskiy,RU,2022-02-06 17:22:52,69.3,139.9,-33.66,99,81,4.45
320,Labuhan,ID,2022-02-06 17:22:52,-6.8844,112.2051,78.4,90,100,7.56
321,Carnarvon,AU,2022-02-06 17:22:52,-24.8667,113.6333,74.8,70,28,23.09
322,Sao Miguel Do Araguaia,BR,2022-02-06 17:22:53,-13.275,-50.1628,78.6,85,100,3.69
323,Gryazovets,RU,2022-02-06 17:22:53,58.88,40.2525,11.98,95,99,7.74
324,Mar Del Plata,AR,2022-02-06 17:21:01,-38.0023,-57.5575,66.22,90,100,24.0
325,Okhotsk,RU,2022-02-06 17:21:36,59.3833,143.3,-2.61,68,16,14.09
326,Landau,DE,2022-02-06 17:22:54,49.2075,8.1133,46.11,88,100,23.33
327,Tshikapa,CD,2022-02-06 17:22:54,-6.4167,20.8,73.71,89,80,5.32
328,Dinkelsbuhl,DE,2022-02-06 17:22:54,49.0694,10.3199,43.68,87,100,30.0
329,Santa Lucia,ES,2022-02-06 17:22:55,27.9117,-15.5407,64.76,72,20,21.85
330,Coquimbo,CL,2022-02-06 17:22:40,-29.9533,-71.3436,67.73,72,20,12.66
331,Port Elizabeth,ZA,2022-02-06 17:19:00,-33.918,25.5701,79.11,83,20,13.8
332,Taltal,CL,2022-02-06 17:22:55,-25.4,-70.4833,71.47,67,6,6.82
333,Batsfjord,NO,2022-02-06 17:22:55,70.6345,29.7185,24.8,86,75,25.32
334,Copiapo,CL,2022-02-06 17:22:56,-27.3667,-70.3333,73.09,30,0,10.22
335,Hambantota,LK,2022-02-06 17:22:56,6.1241,81.1185,76.32,74,99,12.8
336,Kisangani,CD,2022-02-06 17:22:56,0.5167,25.2,77.36,83,90,0.0
337,Oistins,BB,2022-02-06 17:22:57,13.0667,-59.5333,84.29,61,40,18.41
338,La Ligua,CL,2022-02-06 17:22:57,-32.4524,-71.2311,65.98,41,0,10.11
339,Hasaki,JP,2022-02-06 17:22:57,35.7333,140.8333,25.2,39,0,24.81
340,Vozhega,RU,2022-02-06 17:22:58,60.4725,40.2213,10.42,95,92,6.51
341,Tumaco,CO,2022-02-06 17:22:58,1.7986,-78.8156,78.01,83,98,7.81
342,Laguna,US,2022-02-06 17:20:41,38.421,-121.4238,56.97,75,0,0.0
343,Qaqortoq,GL,2022-02-06 17:22:59,60.7167,-46.0333,9.1,59,100,6.53
344,Adrar,MR,2022-02-06 17:22:45,20.5022,-10.0711,83.46,6,0,8.79
345,Sompeta,IN,2022-02-06 17:22:59,18.9333,84.6,69.62,61,19,2.84
346,Verona,IT,2022-02-06 17:23:00,45.4167,11.0333,49.51,87,100,11.5
347,Whitefish,US,2022-02-06 17:23:00,48.4111,-114.3376,33.49,85,0,0.0
348,Mount Pleasant,US,2022-02-06 17:23:00,32.7941,-79.8626,46.0,60,100,1.01
349,Bela Vista De Goias,BR,2022-02-06 17:23:01,-16.9728,-48.9533,81.75,65,99,7.02
350,Neokhorion,GR,2022-02-06 17:23:01,41.1833,23.25,52.65,71,2,1.92
351,Vodnyy,RU,2022-02-06 17:23:01,63.5046,53.4095,13.37,92,97,9.19
352,Dauriya,RU,2022-02-06 17:23:02,49.9333,116.8667,-10.37,100,92,2.37
353,Santa Helena,BR,2022-02-06 17:23:02,-2.2311,-45.3,83.73,79,99,3.69
354,Mwingi,KE,2022-02-06 17:23:02,-0.9344,38.0601,73.22,49,98,4.23
355,Sorong,ID,2022-02-06 17:23:03,-0.8833,131.25,80.76,78,100,13.76
356,Iralaya,HN,2022-02-06 17:23:03,15.0,-83.2333,86.09,59,3,10.67
357,Fort Nelson,CA,2022-02-06 17:23:03,58.8053,-122.7002,4.59,85,40,5.75
358,Saint George,US,2022-02-06 17:21:19,37.1041,-113.5841,48.25,32,0,4.0
359,Uusikaupunki,FI,2022-02-06 17:23:04,60.8004,21.4084,32.52,94,64,9.08
360,Sitka,US,2022-02-06 17:21:50,57.0531,-135.33,44.49,81,100,19.57
361,Borzya,RU,2022-02-06 17:23:04,50.3833,116.5167,-6.12,100,88,0.92
362,Pirapozinho,BR,2022-02-06 17:23:05,-22.2753,-51.5,83.68,61,75,16.11
363,Acapulco,MX,2022-02-06 17:20:58,16.8634,-99.8901,85.82,51,0,5.75
364,Mahon,ES,2022-02-06 17:22:34,39.8885,4.2658,50.56,81,20,4.61
365,Sibolga,ID,2022-02-06 17:23:05,1.7427,98.7792,76.51,86,100,3.94
366,North Myrtle Beach,US,2022-02-06 17:20:14,33.816,-78.68,49.1,55,75,10.36
367,Kangaatsiaq,GL,2022-02-06 17:24:06,68.3065,-53.4641,0.93,94,100,5.59
368,Ratnagiri,IN,2022-02-06 17:24:06,16.9833,73.3,72.59,77,92,7.27
369,Kattivakkam,IN,2022-02-06 17:20:18,13.2167,80.3167,81.07,77,98,9.35
370,Gotsu,JP,2022-02-06 17:24:07,35.0,132.2167,39.94,55,100,16.26
371,Sioux Lookout,CA,2022-02-06 17:21:36,50.1001,-91.917,5.07,72,20,9.22
372,Iisalmi,FI,2022-02-06 17:24:07,63.5592,27.1907,30.22,94,100,13.58
373,Emerald,AU,2022-02-06 17:21:44,-23.5333,148.1667,72.34,69,32,10.04
374,Kismayo,SO,2022-02-06 17:24:08,-0.3582,42.5454,78.37,82,55,14.88
375,Verkhoyansk,RU,2022-02-06 17:24:08,67.5447,133.385,-32.37,96,100,0.83
376,Gurmatkal,IN,2022-02-06 17:24:08,16.8667,77.4,72.46,32,10,3.8
377,Guerrero Negro,MX,2022-02-06 17:22:04,27.9769,-114.0611,61.84,33,0,3.13
378,Torbay,CA,2022-02-06 17:23:17,47.6666,-52.7314,17.76,84,100,17.27
379,Mangalia,RO,2022-02-06 17:24:09,43.8,28.5833,42.08,76,46,13.71
380,Sambava,MG,2022-02-06 17:24:09,-14.2667,50.1667,77.56,83,39,9.19
381,Conde,BR,2022-02-06 17:24:09,-7.2597,-34.9075,87.26,55,20,10.36
382,Laredo,US,2022-02-06 17:22:28,27.5064,-99.5075,59.0,39,0,6.91
383,Akyab,MM,2022-02-06 17:24:10,20.15,92.9,64.8,55,100,14.34
384,Galle,LK,2022-02-06 17:24:10,6.0367,80.217,77.29,82,78,3.2
385,Gigmoto,PH,2022-02-06 17:24:11,13.7796,124.39,77.79,85,71,13.8
386,Khandbari,NP,2022-02-06 17:24:11,27.3747,87.2039,49.28,85,51,1.7
387,Kaitangata,NZ,2022-02-06 17:24:11,-46.2817,169.8464,47.93,87,5,2.48
388,Orikum,AL,2022-02-06 17:24:12,40.3253,19.4714,54.84,78,27,5.86
389,Haines Junction,CA,2022-02-06 17:24:12,60.7522,-137.5108,37.35,60,83,10.36
390,North Bend,US,2022-02-06 17:24:12,43.4065,-124.2243,50.07,88,0,5.75
391,Kirkuk,IQ,2022-02-06 17:24:13,35.4681,44.3922,47.34,50,6,4.83
392,Lethem,GY,2022-02-06 17:24:13,3.3803,-59.7968,88.45,55,99,4.43
393,Nahrin,AF,2022-02-06 17:24:13,36.0649,69.1334,36.41,94,100,0.36
394,Terrace Bay,CA,2022-02-06 17:24:14,48.7834,-87.1,19.02,92,100,10.38
395,Luwingu,ZM,2022-02-06 17:24:14,-10.2621,29.9271,62.71,96,100,2.42
396,Molina,CL,2022-02-06 17:24:14,-35.1167,-71.2833,87.53,27,0,6.91
397,Pointe Michel,DM,2022-02-06 17:24:15,15.25,-61.3833,88.74,48,20,6.91
398,Byron Bay,AU,2022-02-06 17:24:15,-28.65,153.6167,67.87,79,89,15.03
399,Paamiut,GL,2022-02-06 17:23:12,61.994,-49.6678,4.87,75,100,9.19
400,Inhambane,MZ,2022-02-06 17:20:50,-23.865,35.3833,80.58,83,40,9.22
401,Brownwood,US,2022-02-06 17:24:16,31.7093,-98.9912,50.0,45,0,8.05
402,Hobyo,SO,2022-02-06 17:24:16,5.3505,48.5268,76.98,69,32,13.98
403,Aasiaat,GL,2022-02-06 17:24:16,68.7098,-52.8699,-4.68,96,100,3.8
404,Fartura,BR,2022-02-06 17:24:17,-23.3883,-49.51,81.19,71,71,6.29
405,Galesong,ID,2022-02-06 17:24:17,-5.3166,119.3661,77.02,85,51,5.7
406,Valley City,US,2022-02-06 17:24:17,46.9233,-98.0032,9.59,78,75,17.27
407,Shelbyville,US,2022-02-06 17:24:18,35.4834,-86.4603,47.32,52,0,4.0
408,Mayumba,GA,2022-02-06 17:24:18,-3.432,10.6554,79.72,83,52,6.85
409,Kungurtug,RU,2022-02-06 17:24:19,50.5994,97.5228,-10.19,97,36,1.66
410,Mabaruma,GY,2022-02-06 17:24:19,8.2,-59.7833,81.01,81,58,4.99
411,Koumac,NC,2022-02-06 17:24:19,-20.5667,164.2833,78.08,86,98,5.91
412,Suntar,RU,2022-02-06 17:24:20,62.1444,117.6319,2.12,98,100,2.13
413,Dolores,AR,2022-02-06 17:24:20,-36.3132,-57.6792,67.57,62,96,13.96
414,Selje,NO,2022-02-06 17:25:20,62.0459,5.351,39.85,85,100,15.52
415,Daru,PG,2022-02-06 17:25:21,-9.0763,143.2092,79.21,84,99,4.83
416,Dhidhdhoo,MV,2022-02-06 17:25:21,6.8833,73.1,80.91,67,89,9.28
417,El Angel,EC,2022-02-06 17:25:21,0.6167,-77.9333,54.48,72,74,1.43
418,Alofi,NU,2022-02-06 17:25:22,-19.0595,-169.9187,75.09,94,100,4.61
419,Calabozo,VE,2022-02-06 17:25:22,8.9242,-67.4293,86.79,47,76,8.86
420,Impfondo,CG,2022-02-06 17:25:22,1.6381,18.0667,84.4,24,100,0.69
421,Sanary-Sur-Mer,FR,2022-02-06 17:25:23,43.1178,5.8001,56.25,52,62,8.99
422,Chhaprauli,IN,2022-02-06 17:25:23,29.2167,77.1833,53.8,63,13,5.26
423,Benguela,AO,2022-02-06 17:25:23,-12.5763,13.4055,79.05,62,70,7.94
424,Muros,ES,2022-02-06 17:22:22,42.7762,-9.0603,58.68,60,65,11.41
425,Wageningen,NL,2022-02-06 17:25:24,51.9667,5.6667,46.45,92,75,10.36
426,Kahului,US,2022-02-06 17:25:24,20.8947,-156.47,73.85,79,20,11.5
427,Puerto Escondido,MX,2022-02-06 17:25:24,15.85,-97.0667,83.23,78,0,12.66
428,Mogadishu,SO,2022-02-06 17:25:25,2.0371,45.3438,77.81,81,17,18.79
429,Matagami,CA,2022-02-06 17:25:25,49.7502,-77.6328,10.51,72,100,14.97
430,Lasa,IT,2022-02-06 17:23:34,46.6166,10.7002,41.74,74,94,3.67
431,Biak,ID,2022-02-06 17:25:26,-0.9131,122.8766,75.99,82,91,1.95
432,Manicore,BR,2022-02-06 17:25:26,-5.8092,-61.3003,91.67,52,61,1.5
433,Kumluca,TR,2022-02-06 17:25:26,36.3703,30.2869,49.68,69,60,4.81
434,Tiksi,RU,2022-02-06 17:22:55,71.6872,128.8694,-17.07,99,100,3.56
435,Maraa,BR,2022-02-06 17:25:27,-1.8333,-65.3667,81.52,73,100,5.64
436,Kysyl-Syr,RU,2022-02-06 17:25:27,63.8986,122.7617,-23.15,100,96,6.42
437,Rorvik,NO,2022-02-06 17:25:27,64.8621,11.2373,35.71,69,75,10.36
438,Drayton Valley,CA,2022-02-06 17:25:28,53.2168,-114.9854,38.91,65,100,12.95
439,Tahoua,NE,2022-02-06 17:25:28,14.8888,5.2692,82.38,6,0,10.36
440,Mulanje,MW,2022-02-06 17:25:28,-16.0316,35.5,69.64,84,20,3.67
441,Qingyuan,CN,2022-02-06 17:25:29,23.7,113.0333,53.58,91,100,4.47
442,Amahai,ID,2022-02-06 17:25:29,-3.3333,128.9167,78.24,83,88,5.17
443,Moron,AR,2022-02-06 17:25:29,-34.6534,-58.6198,69.94,56,25,13.13
444,Mahibadhoo,MV,2022-02-06 17:21:22,3.7833,72.9667,82.17,63,16,11.63
445,Aklavik,CA,2022-02-06 17:25:30,68.2191,-135.0107,-15.88,76,75,14.97
446,La Cruz,MX,2022-02-06 17:25:30,23.9167,-106.9,70.02,57,97,4.47
447,Flinders,AU,2022-02-06 17:25:30,-34.5833,150.8552,65.21,88,64,5.99
448,Misratah,LY,2022-02-06 17:25:31,32.3754,15.0925,61.36,67,99,7.11
449,Namatanai,PG,2022-02-06 17:23:11,-3.6667,152.4333,79.72,82,76,4.12
450,Gambela,ET,2022-02-06 17:25:31,8.25,34.5833,87.19,22,71,3.69
451,Smidovich,RU,2022-02-06 17:25:32,48.6,133.8167,-9.17,100,94,3.0
452,Port Augusta,AU,2022-02-06 17:25:32,-32.5,137.7667,69.94,28,54,8.88
453,Nur,PL,2022-02-06 17:25:32,52.6683,22.3221,40.78,97,100,17.49
454,Pierre,US,2022-02-06 17:22:10,44.3683,-100.351,36.05,67,100,11.01
455,San Policarpo,PH,2022-02-06 17:24:47,12.1791,125.5072,79.65,80,24,16.44
456,San Roque,ES,2022-02-06 17:25:33,36.2107,-5.3842,59.81,82,40,19.57
457,Turgenevo,RU,2022-02-06 17:25:33,54.8455,46.3297,2.95,98,100,3.2
458,Yuncheng,CN,2022-02-06 17:25:33,35.0231,110.9928,30.65,63,100,3.49
459,Bisho,ZA,2022-02-06 17:25:34,-32.8472,27.4422,68.63,79,1,14.34
460,Nabire,ID,2022-02-06 17:24:04,-3.3667,135.4833,75.92,92,100,2.82
461,Hampton,US,2022-02-06 17:25:34,37.0299,-76.3452,39.25,71,100,3.0
462,Husavik,IS,2022-02-06 17:25:35,66.0449,-17.3389,26.51,87,100,11.25
463,Ilave,PE,2022-02-06 17:26:35,-16.0833,-69.6667,51.53,70,96,12.21
464,Huilong,CN,2022-02-06 17:26:35,31.8111,121.655,42.04,62,100,7.85
465,Muscat,OM,2022-02-06 17:26:36,23.6139,58.5922,73.42,59,0,8.48
466,Kyzyl-Suu,KG,2022-02-06 17:26:36,42.3414,78.0056,20.82,70,100,6.69
467,Carolina,PR,2022-02-06 17:26:37,18.3808,-65.9574,79.86,89,75,9.22
468,Diphu,IN,2022-02-06 17:26:37,25.8333,93.4333,51.82,84,0,1.23
469,Ottawa,CA,2022-02-06 17:23:40,45.4112,-75.6981,18.72,63,100,3.0
470,Huarmey,PE,2022-02-06 17:26:37,-10.0681,-78.1522,75.27,71,69,10.51
471,Kiruna,SE,2022-02-06 17:26:38,67.8557,20.2251,20.32,86,100,8.05
472,Asfi,MA,2022-02-06 17:26:38,32.2994,-9.2372,63.63,69,14,22.84
473,Cuitzeo,MX,2022-02-06 17:26:39,20.3333,-102.7833,70.27,39,0,1.3
474,Maine-Soroa,NE,2022-02-06 17:26:39,13.2114,12.0241,74.48,14,0,11.97
475,Pangnirtung,CA,2022-02-06 17:23:15,66.1451,-65.7125,-31.0,61,40,2.3
476,Beloha,MG,2022-02-06 17:26:40,-25.1667,45.05,74.55,93,100,20.54
477,Pokhara,NP,2022-02-06 17:23:04,28.2333,83.9833,49.15,86,52,1.54
478,Middelfart,DK,2022-02-06 17:26:12,55.5059,9.7305,40.95,76,100,13.27
479,Prince Rupert,CA,2022-02-06 17:26:40,54.3161,-130.3201,46.49,76,100,21.85
480,Turayf,SA,2022-02-06 17:26:41,31.6725,38.6637,48.45,66,40,4.61
481,Yar-Sale,RU,2022-02-06 17:26:41,66.8333,70.8333,-14.48,100,68,6.35
482,Shirokiy,RU,2022-02-06 17:26:41,49.758,129.523,-18.08,100,92,1.59
483,Eseka,CM,2022-02-06 17:26:42,3.65,10.7667,89.87,33,21,4.21
484,Pauini,BR,2022-02-06 17:26:42,-7.7136,-66.9764,77.45,82,100,2.01
485,Constitucion,CL,2022-02-06 17:26:42,-35.3333,-72.4167,72.52,54,3,7.2
486,Aginskoye,RU,2022-02-06 17:26:43,51.1,114.53,3.67,96,75,6.67
487,Monrovia,LR,2022-02-06 17:26:43,6.3005,-10.7969,87.57,69,41,13.15
488,Talnakh,RU,2022-02-06 17:26:43,69.4865,88.3972,-27.08,98,56,1.43
489,Sivas,TR,2022-02-06 17:26:44,39.7916,37.0019,12.83,79,75,3.44
490,Ushtobe,KZ,2022-02-06 17:26:44,45.2514,77.9838,20.03,89,45,3.22
491,Vila Velha,BR,2022-02-06 17:26:45,-20.3297,-40.2925,87.75,74,20,11.01
492,Zile,TR,2022-02-06 17:26:45,40.3031,35.8864,25.92,88,50,3.71
493,Da Nang,VN,2022-02-06 17:22:03,16.0678,108.2208,69.78,94,75,2.3
494,Aripuana,BR,2022-02-06 17:26:45,-9.1667,-60.6333,88.7,58,82,2.35
495,Aksha,RU,2022-02-06 17:26:46,50.2814,113.2867,2.5,96,39,4.74
496,Pimenta Bueno,BR,2022-02-06 17:26:46,-11.6725,-61.1936,86.88,64,54,3.78
497,Bhindar,IN,2022-02-06 17:26:46,24.5,74.1833,60.87,23,0,3.53
498,Evensk,RU,2022-02-06 17:26:47,61.95,159.2333,4.24,61,0,10.87
499,Quatre Cocos,MU,2022-02-06 17:26:47,-20.2078,57.7625,79.09,82,51,11.61
500,Coruripe,BR,2022-02-06 17:26:47,-10.1256,-36.1756,86.27,60,11,16.15
501,Narodychi,UA,2022-02-06 17:26:48,51.2029,29.0823,32.67,89,90,12.08
502,Florence,IT,2022-02-06 17:26:25,43.7667,11.25,54.3,83,20,6.91
503,Keningau,MY,2022-02-06 17:26:48,5.3378,116.1602,73.85,99,98,2.84
504,Viedma,AR,2022-02-06 17:26:49,-40.8135,-62.9967,72.81,31,15,7.31
505,Basoko,CD,2022-02-06 17:26:49,1.2391,23.616,84.87,40,72,1.95
506,Miri,MY,2022-02-06 17:26:49,4.4148,114.0089,77.14,94,40,2.3
507,Dalby,AU,2022-02-06 17:26:50,-27.1833,151.2667,57.97,86,0,1.01
508,Arzgir,RU,2022-02-06 17:26:50,45.3728,44.2206,34.48,71,98,15.79
509,Conceicao Do Araguaia,BR,2022-02-06 17:27:50,-8.2578,-49.2647,87.03,62,71,4.07
510,Ambilobe,MG,2022-02-06 17:27:51,-13.2,49.05,75.67,92,22,3.58
511,Sukhothai,TH,2022-02-06 17:27:51,17.25,99.6667,77.76,61,37,4.07
512,Alappuzha,IN,2022-02-06 17:27:52,9.49,76.3264,79.23,74,72,6.08
513,Caravelas,BR,2022-02-06 17:27:52,-17.7125,-39.2481,86.36,56,0,10.92
514,Utete,TZ,2022-02-06 17:27:52,-7.986,38.758,77.11,78,100,0.51
515,Nemuro,JP,2022-02-06 17:27:53,43.3236,145.575,22.84,74,60,18.48
516,Culpeper,US,2022-02-06 17:27:53,38.5004,-77.9664,35.31,54,0,5.01
517,Amarante Do Maranhao,BR,2022-02-06 17:27:53,-5.5667,-46.7422,84.49,72,64,2.08
518,Ampanihy,MG,2022-02-06 17:23:43,-24.7,44.75,73.72,91,100,21.63
519,Faya,SA,2022-02-06 17:24:53,18.3851,42.4509,55.51,70,5,4.29
520,Diego De Almagro,CL,2022-02-06 17:27:54,-26.3667,-70.05,82.99,18,0,12.01
521,Farah,AF,2022-02-06 17:27:54,32.5,62.5,47.12,44,0,5.37
522,Springdale,US,2022-02-06 17:23:44,36.1867,-94.1288,44.58,49,0,11.99
523,Makakilo City,US,2022-02-06 17:27:55,21.3469,-158.0858,71.69,78,0,3.44
524,Kovernino,RU,2022-02-06 17:27:55,57.1253,43.8142,1.51,100,57,4.12
525,Gwanda,ZW,2022-02-06 17:27:55,-20.9333,29.0,70.32,52,36,3.71
526,Harper,LR,2022-02-06 17:27:56,4.375,-7.7169,82.9,69,84,10.49
527,Sobolevo,RU,2022-02-06 17:27:56,54.4299,31.8996,30.11,93,99,12.17
528,West Bay,KY,2022-02-06 17:25:40,19.3667,-81.4167,83.07,69,20,3.0
529,Kindu,CD,2022-02-06 17:27:56,-2.95,25.95,75.96,80,99,0.87
530,Brownsville,US,2022-02-06 17:27:57,25.9018,-97.4975,57.15,73,100,5.75
531,Sarangani,PH,2022-02-06 17:27:57,5.4033,125.4636,81.32,78,74,27.85
532,Kedrovyy,RU,2022-02-06 17:27:57,56.1667,91.8167,19.81,91,100,3.71
533,Vagur,FO,2022-02-06 17:27:58,61.4732,-6.8119,39.02,57,56,31.65
534,Port Hedland,AU,2022-02-06 17:27:58,-20.3167,118.5667,82.45,89,75,5.75
535,Carora,VE,2022-02-06 17:27:58,10.1755,-70.0827,86.22,42,58,2.35
536,Juarez,MX,2022-02-06 17:25:08,31.7333,-106.4833,45.86,36,0,8.01
537,Trelew,AR,2022-02-06 17:27:59,-43.249,-65.3051,82.67,21,0,9.22
538,Igrim,RU,2022-02-06 17:27:59,63.1906,64.4162,-8.64,100,40,3.8
539,Manokwari,ID,2022-02-06 17:28:00,-0.8667,134.0833,77.58,79,100,3.69
540,Danielskuil,ZA,2022-02-06 17:24:27,-28.1887,23.5395,73.72,48,55,5.64
541,Korla,CN,2022-02-06 17:28:00,41.7597,86.1469,24.51,46,9,4.52
542,Tura,IN,2022-02-06 17:25:42,25.5198,90.2201,53.37,78,25,3.31
543,Darnah,LY,2022-02-06 17:28:01,32.767,22.6367,60.22,68,2,12.19
544,Trinidad,BO,2022-02-06 17:28:01,-14.8333,-64.9,76.98,88,75,8.05
545,Wainwright,CA,2022-02-06 17:28:01,52.839,-110.8572,39.11,85,100,11.05
546,Eureka,US,2022-02-06 17:23:44,40.8021,-124.1637,47.01,50,47,3.94
547,Mersing,MY,2022-02-06 17:25:18,2.4312,103.8405,78.71,89,100,9.22
548,Goderich,CA,2022-02-06 17:28:02,43.7501,-81.7165,25.92,74,99,18.41
549,Osorno,CL,2022-02-06 17:23:53,-40.5667,-73.15,77.25,50,0,5.75
550,Bitung,ID,2022-02-06 17:26:16,1.4451,125.1824,77.85,86,100,10.49
551,Pangkalanbuun,ID,2022-02-06 17:28:03,-2.6833,111.6167,74.75,98,100,2.28
552,Egvekinot,RU,2022-02-06 17:28:03,66.3167,-179.1667,-13.97,85,5,7.0
553,Pangody,RU,2022-02-06 17:28:03,65.85,74.4859,-20.7,100,66,2.91
554,Waipawa,NZ,2022-02-06 17:28:04,-41.4122,175.5153,57.83,81,100,12.12
555,El Alto,PE,2022-02-06 17:28:04,-4.2714,-81.2147,82.06,64,61,15.05
556,Shihezi,CN,2022-02-06 17:28:04,44.3,86.0333,1.15,92,66,6.4
557,Payo,ID,2022-02-06 17:29:05,-3.7508,103.6372,72.63,96,100,2.77
558,Balakhta,RU,2022-02-06 17:29:05,55.38,91.6,-0.9,99,100,0.85
559,Keroka,KE,2022-02-06 17:29:05,-0.7758,34.9453,61.88,65,99,0.4
560,Tres Arroyos,AR,2022-02-06 17:29:06,-38.3739,-60.2798,67.42,73,88,15.95
561,Kavieng,PG,2022-02-06 17:29:06,-2.5744,150.7967,81.41,78,100,4.12
562,Manggar,ID,2022-02-06 17:29:06,-2.8833,108.2667,78.89,85,93,8.14
563,Ust-Ilimsk,RU,2022-02-06 17:29:07,58.0006,102.6619,6.87,99,100,2.8
564,Yanam,IN,2022-02-06 17:29:07,16.7333,82.2167,69.76,77,20,3.62
565,Souillac,MU,2022-02-06 17:27:43,-20.5167,57.5167,79.36,83,40,11.5
566,Ocos,GT,2022-02-06 17:29:08,14.5094,-92.1933,90.32,60,6,7.61
567,Kovdor,RU,2022-02-06 17:29:08,67.5662,30.4758,5.18,98,82,4.85
568,Jijiga,ET,2022-02-06 17:29:08,9.35,42.8,65.25,61,81,17.47
569,Saint Anthony,US,2022-02-06 17:29:09,45.0205,-93.218,23.67,81,100,5.01
570,Kuytun,RU,2022-02-06 17:29:09,54.3419,101.5036,10.74,96,100,2.57
571,Mandera,KE,2022-02-06 17:29:10,3.9366,41.867,89.06,17,34,9.91
572,Saldanha,ZA,2022-02-06 17:24:41,-33.0117,17.9442,71.65,92,43,11.32
573,Usta Muhammad,PK,2022-02-06 17:29:10,28.1794,68.0445,63.18,31,36,6.2
574,Itoman,JP,2022-02-06 17:29:10,26.1247,127.6694,59.02,61,100,10.36
575,Ambulu,ID,2022-02-06 17:29:11,-8.345,113.6058,76.33,91,95,3.69
576,Mpulungu,ZM,2022-02-06 17:29:11,-8.7623,31.1141,70.97,89,100,3.49
577,Washington,US,2022-02-06 17:28:55,47.5001,-120.5015,45.64,84,100,0.85
